user,poems
81983,[6671]
81993,[20534]
81999,"[8348, 26884]"
82012,"[36905, 36819, 36809, 36817, 36820, 36821, 36839, 36867, 36868, 36838, 36842]"
82031,"[31291, 24304]"
82042,[5671]
82056,[30641]
82059,[2126]
82066,[127]
82067,[14800]
82069,[75]
82072,"[5, 2001, 338]"
82088,[7490]
82100,[24711]
82110,[27212]
82140,[84]
82152,"[27997, 7286, 29472]"
82157,"[29813, 30390]"
82186,[5390]
82191,"[37498, 40424]"
82239,"[26084, 35116]"
82256,[7353]
82281,[1009]
82290,[8280]
82316,"[20709, 27538]"
82353,"[546, 36831, 8251]"
82376,[29700]
82378,"[2014, 30258, 3542]"
82386,"[4594, 100]"
82388,[5838]
82403,"[36838, 36839, 36820, 36821, 36805, 36868, 36809, 36817, 36819, 36867, 36905, 36842, 36989, 36990, 38217]"
82412,"[10382, 20861]"
82417,"[1362, 11545, 3875]"
82463,"[297, 34256, 24008, 5030]"
82485,"[14277, 24930, 8530]"
82486,[4896]
82488,"[13841, 20828, 20826, 20827]"
82512,"[1400, 1399, 103, 1, 7, 8308]"
82515,"[481, 183, 925, 1982]"
82522,[3443]
82531,[20892]
82563,"[14689, 21581]"
82576,"[24282, 10350]"
82579,[9733]
82609,"[11610, 10602]"
82611,[2096]
82630,[42]
82655,"[36897, 7292, 5240, 2391, 6218, 32446, 40825, 8809, 4284, 52436, 6248, 14685, 58248, 58272, 23711, 85]"
82698,[582]
82707,[1412]
82720,"[1009, 1242, 2376]"
82735,[3374]
82746,[3309]
82749,"[7957, 3875]"
82764,[1851]
82771,[4444]
82772,[10805]
82788,[39714]
82840,"[36839, 36905, 36838, 36809, 36817, 36821, 36820, 36819, 36867, 36842, 36868, 36989, 36990, 38217]"
82845,[30126]
82847,"[16967, 29614, 16968, 16965, 26983, 16966, 12860, 13796]"
82852,"[36809, 36820, 36819, 36839, 36821]"
82863,[10805]
82898,"[5472, 101]"
82899,"[2234, 35349, 6239]"
82905,[24139]
82917,[10800]
82950,"[9110, 7306, 5264, 131]"
82951,[35315]
82972,[5675]
82983,"[29813, 24115, 30641]"
82985,"[95, 18331, 19779, 6119, 4582, 1183, 1100, 6959, 4630, 2505, 90, 1935]"
83000,"[1, 3, 5, 13]"
83001,"[908, 7803, 184]"
83013,[179]
83025,"[22773, 12371, 8530, 3952, 183, 42265]"
83047,[15670]
83053,[129]
83118,[17636]
83120,"[37041, 37065, 37881]"
83129,[3350]
83130,"[10304, 28843, 2184, 7112, 29026]"
83142,[35368]
83146,[37064]
83183,[740]
83184,[5656]
83192,[24731]
83198,[7040]
83206,"[1095, 1188]"
83217,[8534]
83226,[95]
83228,[63]
83238,"[35935, 13783]"
83249,[2111]
83251,"[7223, 11669, 11656]"
83254,"[31126, 37303, 37304, 37298, 5790, 376, 37337, 37343, 37339, 37340, 37367, 37362, 37360, 37373, 37377, 37387, 37397, 37402, 999, 2683, 2691, 70, 6458, 37862, 37858, 37861, 38112]"
83273,[29982]
83283,"[3895, 5997]"
83317,[10015]
83327,[10747]
83330,[29906]
83331,[362]
83355,"[911, 980, 37115, 23180]"
83360,"[2614, 350, 8530]"
83381,"[4776, 8677, 20686, 24707, 3443]"
83388,[30691]
83398,"[9101, 392]"
83403,[18843]
83409,[30162]
83413,[3875]
83423,[26860]
83463,[36119]
83471,[25363]
83482,[1927]
83505,"[3311, 10423, 20925, 20926, 6127, 10475, 7296]"
83531,"[6294, 2484, 8272, 114]"
83534,[8503]
83535,"[37120, 37066, 5675, 8297, 8472, 8484]"
83536,"[472, 9197]"
83547,"[3532, 30258]"
83552,[990]
83568,"[35387, 28594]"
83577,[9591]
83578,"[24930, 1113, 1095, 1189, 1107, 1153, 1156, 69, 1166, 1119, 1188, 2182, 26743, 14277, 1177, 1192, 1150, 1109, 4968, 4955, 4828, 627, 1226, 563, 10576, 573, 10574, 669, 10584, 10585, 4256, 1148, 1193, 1161, 1133, 1110, 1100, 1190, 39, 21528, 5195, 21527, 21530, 18367, 2173, 1135, 1191, 1111, 1172, 37001]"
83586,[3445]
83615,"[3760, 3443, 129]"
83623,[25732]
83640,[35145]
83670,"[582, 10677]"
83688,"[90, 14758, 4594, 1849, 2168, 99, 6974]"
83723,"[24452, 36088, 24381, 13242, 28883, 4247, 4258]"
83751,"[4615, 37187]"
83756,[24929]
83760,"[57, 787, 112, 195, 999, 83, 84, 2098, 9795, 5947, 99, 70, 100, 10542, 193, 8530, 28467, 9505, 9796, 11748, 1089, 10835, 41, 1900, 7223, 5912, 893, 825, 228, 31412, 6974, 39, 14758, 1009, 4467, 9592, 113, 9490, 5715, 114, 809, 1230, 2690, 9733, 9732, 19886, 22245, 2497, 21121, 21057, 15700, 15127, 25268, 10348, 19447, 4647, 7882, 8308, 16827, 5456, 38057, 4026, 82, 81, 27470, 27283, 34820, 30798, 30801, 30778, 30796, 10307, 21122, 2501, 30350, 5348, 38053, 38058, 5943, 5949, 5646, 908, 9740, 26114, 26109, 27816, 25863, 6959, 29302, 11347, 31634, 2274, 2225, 609, 71, 184, 22343, 4208, 37890, 14053, 53, 8317, 1103, 2684, 4594, 5216, 9661, 15452, 7146, 6478, 7148, 22801, 10745, 23657, 8978, 25878, 10317, 8826, 32740, 36207, 8986, 35364, 1079, 35476, 7354, 2376, 7353, 5541, 61, 9197, 8266, 18726, 10353, 1242, 10380, 11405, 614, 2446, 612, 354, 2518, 9784, 1753, 731, 11417, 753, 13677, 597, 28699, 139, 138, 137, 4604, 710, 897, 7271, 4588, 772, 11414, 4645, 12654, 7230, 7068, 2439, 22642]"
83764,[37188]
83772,[716]
83775,"[92, 100, 5144, 3339, 804, 1242]"
83800,"[1703, 23435, 38313, 14606]"
83802,"[814, 821, 847, 8530, 952, 1095, 70, 69, 1119, 1150, 1175, 1192, 1104, 1103, 14272, 24931, 1108, 1194, 24775, 1097, 906, 971, 954, 183, 22621, 8135, 916, 22773, 30130, 8916, 3266]"
83816,"[12669, 20649, 7269, 19775, 7235, 3985, 809, 132, 3969, 3995, 4016, 3955, 3994, 6000, 178, 29075, 33073, 6914, 4014, 290, 7043, 29935, 5541, 7977, 821, 3972, 811, 24104, 6018, 3983]"
83817,[5313]
83839,[37319]
83845,"[37000, 32507]"
83846,"[5646, 17182]"
83855,[24686]
83860,[9059]
83902,[14624]
83920,[18324]
83939,"[5348, 21320, 4651, 4660, 3348]"
83963,[568]
83968,[6882]
83972,[5349]
84021,[8481]
84029,[36662]
84040,[40448]
84042,"[17953, 848, 376, 19051, 378, 19590, 19587, 31412, 25390, 25582]"
84044,"[16651, 11582, 28945, 12307, 12309, 12310, 12311, 12312, 12313, 12314, 12315, 12286, 12287, 12288, 12289, 12290]"
84050,[22004]
84054,[5001]
84092,"[1185, 1165, 1123, 71, 1134, 1146, 8304, 289]"
84098,[26586]
84106,[35368]
84120,"[59, 35656]"
84134,"[10461, 335, 38138, 38137]"
84137,[6789]
84142,[8285]
84166,[62]
84169,[2653]
84173,"[195, 31412]"
84180,"[2509, 5460]"
84194,[28319]
84201,[142]
84235,"[6190, 27437]"
84236,"[32450, 39327, 12921]"
84237,"[30194, 30100, 8280, 125, 8314, 29793, 41535]"
84256,"[8308, 11414, 194, 128, 2188, 8260, 14079, 8314, 8265, 127, 8297, 125, 116, 126, 8530, 53, 10664, 696, 10854, 666, 10680, 10595]"
84258,"[22011, 22010, 4885, 7263]"
84271,[4703]
84286,[681]
84308,[22594]
84362,[25119]
84386,[41297]
84396,[21156]
84398,"[14681, 7099, 36069]"
84404,"[9113, 10261]"
84409,[34522]
84413,[9161]
84447,[42426]
84449,"[40190, 37498, 31739, 40, 38, 39, 19651, 9738, 9787, 23707, 10274, 4598, 17771, 54390, 24643, 9900, 15859, 31412, 31026, 15148, 53391, 52844, 5988, 5980, 5541, 6211, 5972, 5978, 5983, 64856, 64751, 64870, 64864, 57482, 1185, 43331, 2197, 10748, 21111, 33029, 479, 2473, 21698, 42453, 15253, 8408, 20055, 9521, 3894, 63860, 52818, 52820, 63868, 52819, 54139, 2696, 5490, 6295, 12679, 6455, 5990, 30860, 27138, 65754, 27298, 9958, 50343, 50340, 7223, 54663, 25967, 5067, 5068, 5065, 64695, 64765, 22801, 52611, 4222, 54385, 20603, 52320, 49754, 754, 39586, 1229, 43489, 39327, 43535, 46174, 19219, 19143, 19212, 19141, 19139, 42548, 42512, 42568, 32856, 32335, 32851, 54620, 65958, 32778, 71076, 39314, 12875, 7349, 7338, 53968, 33821, 68535, 52975, 62153, 23584, 7334, 50632, 54140, 6914, 22838, 7279, 3880, 54388, 228, 10285, 1958, 65751, 19069, 51244, 64154, 64153, 62284, 2217, 25604, 6693, 35025, 24677, 63832, 60057, 2496, 152, 6239, 195, 7088, 7092, 6974, 6326, 5646, 6309, 6310, 6434, 17971, 54998, 53614, 53612, 53615, 5456, 16121, 63662, 63657, 63658, 68492, 72382, 46358, 62642, 51967, 392, 64860, 5217, 33947, 24094, 60035, 60033, 30124, 37756, 994, 63, 52839, 52842, 52843, 52840, 52841, 63233, 37]"
84450,[35184]
84478,[4528]
84485,"[11878, 37741]"
84496,[5740]
84504,[7780]
84528,"[37417, 37433]"
84534,[24744]
84540,[2094]
84589,"[6426, 24610]"
84597,[4913]
84606,[13240]
84607,[99]
84613,[898]
84625,"[4233, 4227]"
84633,[28615]
84666,[14696]
84677,"[10349, 561, 25599, 35168, 35146]"
84683,[14637]
84688,[12710]
84691,"[953, 2496, 2098, 20540, 78, 62, 37640]"
84711,[7261]
84712,[5347]
84718,[999]
84719,[7333]
84722,[35932]
84726,[8348]
84734,"[5912, 85]"
84743,[40251]
84754,[33459]
84775,"[4679, 1445]"
84802,"[31412, 32978, 37450, 30364, 30317]"
84810,"[22337, 2619]"
84813,"[184, 2692]"
84815,[37161]
84833,"[3266, 1519]"
84838,"[114, 6076]"
84858,[1113]
84913,"[24865, 3937]"
84927,"[23283, 34759, 33057]"
84952,[1049]
84954,"[11879, 833, 21188]"
84986,"[1106, 26743]"
84987,"[11, 12, 31662, 8308, 129, 5675, 338]"
84995,"[18859, 13195, 383, 23562, 13206]"
85015,[18366]
85031,"[70, 990, 933]"
85039,[8530]
85044,[3219]
85055,"[30974, 19760, 42720, 37159]"
85068,[37282]
85093,[20929]
85094,[1466]
85101,[30194]
85102,"[11698, 3875]"
85103,[2534]
85104,[42147]
85113,"[20924, 20974]"
85128,[891]
85129,[19856]
85144,[32442]
85151,[13271]
85176,[6264]
85184,"[4756, 15838, 15839, 15837, 15827, 2347, 2344, 1930, 2343, 129, 4895, 2351, 4884, 1931, 2168]"
85207,"[969, 971, 8119, 7803, 908, 935, 183, 911, 912, 22628, 930, 920, 921, 63, 22600]"
85211,"[1009, 925]"
85213,"[14263, 2232]"
85216,"[14347, 16659, 1377]"
85219,"[142, 2397, 2163, 4118, 4401, 1427, 5331, 6615, 2374, 146, 1402, 1717, 7640, 30, 1754, 23993, 23166, 1743, 2599, 1420, 1421, 7780, 1747, 1412, 2138, 12, 1759, 1437, 5350, 1922, 1, 354, 6, 4892, 4370, 2393, 37042, 4722, 2840, 27553, 4421, 6914, 3353, 10542, 4594, 1465, 2690, 5343, 85, 83, 195, 6959, 138, 2340, 2439, 99, 19856, 4716, 28790, 2162, 5546, 5849, 93, 91, 94, 36674, 12495, 1582, 2331]"
85222,[24929]
85223,"[2445, 710]"
85241,[78]
85246,[15946]
85248,[228]
85251,[30225]
85266,[2245]
85289,[10380]
85290,"[6, 338, 17182]"
85297,[17]
85348,[23187]
85351,[9501]
85399,[1365]
85401,[5141]
85421,[100]
85466,[8530]
85469,[21524]
85470,[3765]
85477,"[923, 910]"
85479,"[90, 37547, 25280]"
85488,[91]
85493,[5715]
85510,"[21960, 5864, 5865, 5862, 6932]"
85514,[4842]
85527,[753]
85539,[29750]
85545,"[15998, 2341]"
85555,[31324]
85581,[2004]
85586,[35817]
85606,[5344]
85609,[70]
85614,[5141]
85620,[11259]
85623,[30804]
85633,"[8530, 8855, 7360]"
85640,[939]
85652,[22429]
85666,"[8626, 36345]"
85668,[11334]
85669,"[9600, 21073]"
85692,[24732]
85739,[609]
85741,"[4025, 2550]"
85743,[19688]
85791,[2276]
85798,[223]
85803,"[4370, 4339, 4157, 1412, 142]"
85804,"[7825, 2364, 62, 10959]"
85806,[11643]
85823,[26743]
85851,"[4465, 1000]"
85856,[4727]
85868,[6339]
85881,[183]
85912,"[35115, 6018]"
85915,[8311]
85893,[35353]
85935,[223]
85891,[2622]
85930,[2144]
85960,[5451]
85983,"[5217, 158, 122, 52, 27202, 30481, 4208, 6046, 35144, 7331, 13292, 36570, 11288]"
85958,"[21366, 37590]"
85898,"[7664, 7665, 28649]"
85950,[31]
86080,"[8465, 21773]"
86100,[4214]
86112,"[38365, 32811]"
86028,"[33077, 12666]"
86081,"[6387, 1919]"
86138,[30888]
86113,[22789]
86069,[30297]
86172,[11398]
86179,"[953, 6099, 2950, 2912, 2944]"
86213,[41268]
86196,"[129, 703, 115, 8282]"
86198,"[1104, 1099, 1175, 1146, 4248, 1147]"
86303,"[22841, 22845]"
86260,[2376]
86281,"[19481, 19479, 34718, 30807, 29626, 27578, 32811, 19589, 38366, 38367, 28804, 19489]"
86186,"[3475, 21513, 5431, 27466]"
86314,"[3229, 41419]"
86326,[22105]
86342,"[7315, 10046, 51, 9898]"
86351,[5144]
86353,"[1369, 9501]"
86354,"[2369, 103]"
86360,[35905]
86377,"[1342, 4467, 5449, 24888, 8419, 21195]"
86374,"[1981, 88, 2005, 1982, 5853, 8499, 22449, 8530, 566, 1009, 39, 3935, 1000, 9897, 28678]"
86366,[968]
86385,[3116]
86404,[9591]
86425,[52]
86546,[561]
86520,[5141]
86545,[115]
86586,[597]
86627,[11347]
86566,[38204]
86433,[8499]
86547,[5278]
86672,[15250]
86674,[2013]
86641,"[142, 1234, 12, 15409, 4420, 23166, 165, 1049, 5498, 89]"
86677,[29750]
86675,"[338, 430, 6568]"
86708,[32046]
86711,[15172]
86715,[10987]
86717,[32086]
86630,[5469]
86701,[18095]
86722,[17771]
86754,[5391]
86739,"[30641, 7353]"
86760,[753]
86799,[83]
86809,"[111, 24718, 4511]"
86824,[4103]
86838,"[10915, 1228, 569]"
86850,"[15998, 183, 3875, 1146, 29813, 91, 5646, 290, 1099, 8094]"
86890,[6789]
86907,[36109]
86915,"[71, 2098, 193, 37608]"
86924,[9226]
86951,[25555]
86964,[13260]
86985,"[31870, 31904, 38233]"
86990,[11263]
87022,[32346]
87096,"[22134, 19335, 1059]"
87099,[3873]
87183,"[5646, 28932]"
87192,"[2347, 6100, 6108, 4898, 4896, 4897, 4902, 4894, 1929, 6107, 6077, 6075, 4884, 4885, 22010, 6074]"
87200,[4255]
87214,"[41668, 40024, 40032, 23686, 4421, 4420, 2096]"
87227,[29564]
87235,"[8938, 10798]"
87250,[2041]
87258,[33988]
87278,"[21365, 755, 816, 1779, 16008, 709, 9805, 27484]"
87348,[185]
87349,"[37908, 37910, 38047, 38098, 38102]"
87355,"[449, 15074, 83, 17660]"
87368,"[29433, 29434, 29432, 38481]"
87380,"[10957, 93, 3325, 91, 8134, 920, 183, 582, 609, 10742, 548]"
87381,[29832]
87387,[11405]
87406,[24426]
87408,[20527]
87412,[6160]
87431,[5350]
87432,[9590]
87433,[5141]
87450,[9527]
87461,[17163]
87468,"[2500, 95, 3330, 37741, 37606, 13553, 41801, 32658, 14053, 1, 38581, 4581, 7845, 26748, 27156, 6458]"
87471,[578]
87477,[70]
87481,[7906]
87489,"[94, 19882, 23255]"
87513,[1721]
87533,[37741]
87557,[6980]
87558,[13]
87598,"[5331, 9978, 9617, 1441]"
87601,[4327]
87603,[18808]
87632,"[29469, 30349]"
87635,[10676]
87654,[18869]
87662,[31655]
87665,[11]
87684,[23993]
87685,[944]
87693,"[32126, 9696]"
87718,[2618]
87730,[2957]
87733,"[7780, 13245]"
87734,[25082]
87750,[16651]
87769,[2013]
87779,[29605]
87783,"[10603, 30484]"
87801,[5279]
87821,"[911, 8410, 10523, 9117, 9750, 9749, 9774, 9113, 799]"
87822,[5129]
87836,"[21680, 30026, 2670, 34209]"
87875,[30258]
87876,[22947]
87889,[25555]
87897,"[2163, 7640, 1743, 24458, 2599]"
87906,"[28268, 6336, 7239]"
87914,[25555]
87923,"[6481, 12046]"
87991,[17971]
88001,[10431]
88015,[9527]
88016,"[10957, 3337, 10958, 3313, 37348, 3341, 3345]"
88032,"[3338, 10649, 891, 14518]"
88047,[11335]
88084,[6615]
88106,"[37273, 37675, 37679]"
88143,[7861]
88147,[3445]
88166,"[4738, 4743]"
88173,[20815]
88176,[27936]
88184,"[3500, 3470, 3463, 3465]"
88192,[31922]
88212,[35164]
88215,[456]
88218,[5254]
88226,[19655]
88231,[2393]
88242,"[30252, 6671, 10353, 17887, 29097]"
88300,[37229]
88301,[8956]
88327,"[17, 2225]"
88347,[160]
88359,[20697]
88389,[8295]
88406,"[11263, 4694, 59, 2918, 11308, 2914, 2913, 2956, 35781, 3349, 3348, 62, 22272, 4893]"
88415,"[37741, 37864, 42084, 42083, 42082, 42081]"
88421,"[2352, 4438, 32447, 17072, 2357, 578, 1222, 1781, 4258, 13226]"
88423,[9646]
88432,[29360]
88469,[10145]
88489,[13994]
88496,"[37743, 3266]"
88500,"[1812, 1813]"
88523,[2347]
88525,[69]
88549,[27482]
88568,[29992]
88591,[20550]
88604,"[115, 705, 549]"
88609,[920]
88624,[16495]
88634,"[19619, 30686, 30687]"
88636,"[24458, 14458]"
88644,[21189]
88661,[4200]
88671,[27578]
88681,[4157]
88693,"[8545, 8542, 18511, 18332, 1595, 6673, 32675, 8546, 15294, 49899, 49897, 880]"
88698,[10756]
88714,[1412]
88724,[8447]
88738,[2343]
88743,[33020]
88747,[8034]
88756,[17383]
88758,[23923]
88765,[28843]
88767,"[18570, 19589]"
88769,"[4638, 2510, 4696, 4651]"
88775,[3308]
88776,[5139]
88777,"[29057, 30114, 8090, 809, 20378, 6297, 37756, 7042, 30117, 27664, 9562, 20770, 3357, 10352, 9412, 10155, 8954, 16449, 2642, 28044, 2648, 2649, 2627, 35386, 19856, 39630, 38151, 9501, 6974, 10348, 40421, 18639, 8443, 15025, 37894, 5160, 37498, 34222, 4603, 37760, 6912, 26867, 4454, 16409, 14291, 15073, 15209, 14876, 62, 3325, 38798, 40280, 6971, 8453, 8046, 12271, 40385, 33134, 1088, 1079, 30428, 29813, 7936, 7993, 8047, 804, 7779, 9737, 2510, 4626, 11143, 2652, 7923]"
88779,[16393]
88790,[6652]
88794,"[4650, 30465]"
88795,"[103, 4524, 4499, 23993, 83, 2946, 2912, 2918]"
88797,"[32185, 130]"
88819,[5380]
88825,"[3305, 22337, 5571, 38569, 39672, 25010, 4619, 23593, 95, 3332, 3344, 5976, 805, 14920, 22931, 23469, 24074, 16430, 41294, 8219, 3766, 11310, 91, 17751, 41706, 3338, 23345, 23136, 41880, 78, 3330, 11272, 41969, 30428, 22286, 4622, 4689, 2510, 23909, 28999, 3339, 6122, 8846, 29211, 22793, 41720, 14115, 10155, 479, 36112, 27251, 7323, 19068, 12600, 4643, 4651, 92, 7167, 11268, 9112, 43282, 33591, 34634, 11093, 953, 9871, 14411, 8134, 11693, 3325, 15072, 4695, 16578, 4616, 11783, 62, 1244, 43080, 4625, 37747, 6130, 31452, 5616, 5664, 6134, 10491, 19861, 43240, 3335, 1206, 1209, 1203, 10455, 10442, 29979, 10494, 28803, 2263, 2264, 17085, 27101, 43331, 10270, 4649, 14555, 8106, 2241, 35351, 1230, 44477, 4621, 6123, 8648, 41296, 35899, 22280, 58860, 17772, 43156, 17082]"
88846,[114]
88848,[10756]
88886,[4579]
88890,[476]
88911,[4455]
88926,[2513]
88934,"[6299, 6303]"
88940,[8272]
88951,[2677]
88969,[9505]
88974,[4966]
88986,"[5747, 13239, 7230, 5694, 1927, 11855, 11859, 11882, 11886, 13240, 5745, 13265, 5744, 13273, 13258, 13272, 13245, 13242]"
89043,[23166]
89050,[12769]
89056,[11304]
89093,[10941]
89097,[6061]
89117,[14186]
89122,[2112]
89125,[35184]
89137,[30201]
89156,[9897]
89157,"[853, 13206, 740]"
89160,[11414]
89175,[5289]
89178,[1371]
89188,[37984]
89190,[8296]
89195,[129]
89204,"[20962, 32046, 29387, 2074]"
89237,[2008]
89259,"[21733, 14283, 6776, 37913, 10326]"
89270,[9285]
89293,[9668]
89296,"[21253, 1420]"
89333,[70]
89351,[1146]
89352,[2013]
89365,[4181]
89366,[127]
89398,[48464]
89422,"[21253, 21259]"
89437,"[30, 16509, 1419, 2145, 13, 4401, 14, 1759, 1441, 142, 1614, 3760]"
89450,"[10518, 1465]"
89454,[5400]
89463,[4214]
89482,"[31161, 32812]"
89488,"[24731, 24732]"
89495,[2446]
89496,[70]
89499,[10615]
89502,[7230]
89519,"[5392, 826]"
89520,[18726]
89525,[20550]
89527,[32958]
89529,"[129, 70]"
89579,[8323]
89559,[24731]
89592,[8546]
89596,[1753]
89614,[17453]
89628,[25555]
89661,"[6791, 3888]"
89665,[20165]
89688,"[3353, 193, 33353]"
89697,[13242]
89698,[27468]
89702,[14283]
89707,"[37611, 36420, 40355, 8527, 7175, 4017, 44514]"
89714,[5305]
89718,[37037]
89750,[8499]
89821,"[35351, 40704]"
89830,[25555]
89838,[20925]
89849,[15675]
89850,[3539]
89854,[19490]
89902,[5646]
89914,"[3313, 37816]"
89921,[7781]
89938,[27112]
89943,[14624]
89952,[5217]
89963,[4892]
89966,"[28987, 33982]"
89967,[9007]
90012,"[568, 21597, 21596, 2480]"
90066,[40002]
90085,[158]
90089,[10743]
90093,[2168]
90094,"[16110, 29970, 16140, 4420, 15271]"
90106,[13919]
90107,[10987]
90145,"[181, 37868, 7538]"
90146,[1334]
90159,[8272]
90161,[2648]
90166,[25424]
90174,[4454]
90186,[10813]
90193,"[4258, 33558, 37870, 7876, 33565, 33559]"
90195,"[17637, 9739]"
90196,[23945]
90203,[6693]
90209,"[1483, 13245, 5744, 13241, 7230, 13243, 25310, 43550, 3444, 40301]"
90235,"[27334, 27364, 27192, 27235, 27332, 27389]"
90241,[10941]
90283,[5545]
90284,[2170]
90288,"[2513, 2191, 30258]"
90292,[582]
90314,"[8478, 7331]"
90324,[4438]
90340,[5144]
90387,"[12641, 12638, 12639]"
90388,"[7613, 12271]"
90393,"[2085, 787, 3953]"
90400,[2598]
90409,"[5344, 15193]"
90415,[15302]
90438,[2384]
90455,[5977]
90465,[431]
90494,"[5216, 549, 23027]"
90503,[24911]
90532,[1334]
90539,[908]
90541,[5370]
90546,"[12315, 12314]"
90559,[36363]
90569,[8272]
90572,"[32, 12, 371, 5331, 5325, 38442, 6426, 16053]"
90576,[24489]
90583,[24015]
90628,[37588]
90648,[158]
90663,[4878]
90670,[28945]
90681,"[908, 772]"
90726,"[578, 5747]"
90736,[8530]
90754,[39]
90766,[3828]
90784,[37854]
90788,[70]
90792,[34235]
90808,[26743]
90815,[31719]
90816,"[39305, 16026]"
90821,[9590]
90838,[25555]
90854,"[17183, 290, 3960, 5245, 24101, 19068, 19775, 10156, 38461, 38460, 10155, 7043, 10157, 2669, 12600]"
90855,[5224]
90856,"[25293, 25968]"
90859,[4342]
90860,[37517]
90878,[4258]
90891,[37816]
90893,[8530]
90931,"[23993, 2374]"
90946,[870]
90967,[5216]
90970,[9506]
90974,[27392]
91027,"[1366, 8530]"
91028,[24731]
91035,[38068]
91036,[9562]
91042,[33550]
91055,[2684]
91057,[26541]
91099,"[5646, 5848]"
91116,"[35184, 3454]"
91126,[15647]
91151,"[37886, 38242, 12, 70406, 70435, 71074, 63395, 71083, 71355]"
91170,"[1309, 19526]"
91183,"[38100, 30258, 35368, 6080, 6092, 35938, 129, 5270, 1336, 5675, 4454, 8100, 12109, 30683, 42139, 1464, 2126, 94]"
91191,[2544]
91209,"[31904, 31839, 31809, 15370]"
91220,[114]
91228,"[5968, 40266]"
91235,[33336]
91239,"[100, 11222, 53, 6959, 10455, 11649, 20970, 8224, 29617, 32221, 45810, 45804, 14113, 13195, 152, 13206, 33592]"
91244,[2348]
91260,"[24742, 24744]"
91282,[70]
91286,"[23927, 23939, 2929, 11335, 7, 138, 2648, 7005, 28110, 7994, 100, 10542, 15329]"
91293,"[30206, 19480]"
91303,[11318]
91305,[17246]
91306,"[9505, 10369]"
91322,[4017]
91325,[183]
91340,[826]
91352,"[37813, 13224]"
91356,[6959]
91360,[5141]
91402,"[21414, 30341]"
91411,[9888]
91419,[20940]
91421,[40153]
91429,[9192]
91441,"[27238, 24659, 4088, 1456]"
91445,"[13239, 13245, 13242, 13240, 3372, 5082, 23225]"
91451,"[870, 18332, 40557, 2505, 20031, 9340, 18333, 873]"
91454,[36812]
91480,[18142]
91493,"[1759, 4673]"
91500,[6296]
91507,[11334]
91526,[114]
91532,[12002]
91535,"[11073, 37911, 38096, 38100, 133]"
91558,[5397]
91565,[38981]
91567,[13242]
91623,[369]
91647,[25555]
91664,"[12497, 20527]"
91672,[5429]
91683,[28064]
91692,[35627]
91700,[33647]
91702,[4526]
91707,[25272]
91713,"[19741, 19754]"
91728,[39027]
91749,[9166]
91769,[34969]
91808,"[36320, 9917]"
91832,[2901]
91838,"[127, 4594]"
91849,[8499]
91873,[18809]
91912,[1146]
91917,[24260]
91923,[3445]
91968,[908]
91974,"[8880, 8738, 1788, 24019, 24020, 42641]"
91976,"[7594, 37984]"
92000,[10754]
92040,[36432]
92080,[8272]
92113,[117]
92117,"[5144, 28672, 5216, 5291, 2480, 11545]"
92118,[8499]
92149,[18167]
92159,[24308]
92170,[20563]
92176,[13239]
92180,[8530]
92186,"[24562, 24772]"
92197,[14714]
92204,"[193, 12633]"
92236,[29343]
92260,[743]
92275,[24787]
92306,[5217]
92318,[17]
92340,"[88, 184, 6974, 112, 2014, 52, 681, 158, 2008, 35242, 4222, 100, 3935, 2684]"
92351,[38001]
92370,[4731]
92374,[22113]
92388,[8272]
92395,[25635]
92399,"[36405, 38967]"
92402,"[20527, 7646]"
92420,[6210]
92433,[11115]
92458,"[1146, 5214, 4222]"
92468,[70]
92517,[114]
92526,[2615]
92528,[8946]
92531,[8530]
92551,"[2286, 35364]"
92562,[6045]
92567,[31736]
92572,[4193]
92581,[3353]
92592,"[29212, 7228, 29564]"
92596,"[59, 5646]"
92605,[999]
92613,"[4196, 2488]"
92616,[94]
92618,[10131]
92641,"[6427, 37360, 1851, 30258]"
92646,[5141]
92666,[7993]
92693,[5129]
92759,[7353]
92763,[129]
92769,[36192]
92794,[19394]
92814,"[32003, 2445, 21189]"
92823,[5739]
92826,[937]
92844,"[922, 187, 22622]"
92856,"[2956, 2957]"
92867,[10164]
92900,[2398]
92901,[787]
92909,[5262]
92957,[15363]
92960,[32089]
92968,"[275, 891]"
92977,[1362]
93002,"[8315, 5395]"
93004,"[11318, 609, 5216, 2677, 2648]"
